Start,Target,Distance
Cape Town,Odessa,1754
Cape Town,Osaka,10018
Cape Town,Oslo,2949
Cape Town,Panama City,6812
Cape Town,Paramaribo,4926
Cape Town,Paris,2126
Cape Town,Perth,8730
Cape Town,Plymouth,2168
Cape Town,Port Moresby,12876
Cape Town,Prague,1912
Cape Town,Rangoon,7891
Cape Town,Reykjavk,3438
Cape Town,Rio de Janeiro,2721
Cape Town,Rome,1031
Cape Town,Salvador,3094
Cape Town,Santiago,4793
Cape Town,St. Petersburg,3022
Cape Town,So Paulo,2961
Cape Town,Shanghai,9214
Cape Town,Singapore,9504
Cape Town,Sofia,1076
Cape Town,Stockholm,2848
Cape Town,Sydney,11032
Cape Town,Tananarive,3337
Cape Town,Teheran,3038
Cape Town,Tokyo,10211
Cape Town,Tripoli,487
Cape Town,Venice,1400
Cape Town,Veracruz,7755
Cape Town,Vienna,1631
Cape Town,Vladivostok,9162
Cape Town,Warsaw,2079
Cape Town,Wellington,11358
Cape Town,Zrich,1732
Caracas,Aberdeen,7538
Caracas,Adelaide,7641
Caracas,Algiers,7030
Caracas,Amsterdam,7261
Caracas,Ankara,4721
Caracas,Asuncin,1950
Caracas,Athens,5313
Caracas,Auckland,10827
Caracas,Bangkok,3616
Caracas,Barcelona,7115
Caracas,Beijing,5820
Caracas,Belm,2316
Caracas,Belfast,7264
Caracas,Belgrade,5870
Caracas,Berlin,6706
Caracas,Birmingham,7458
Caracas,Bogot,1013
Caracas,Bombay,1123
Caracas,Bordeaux,7382
Caracas,Bremen,7052
Caracas,Brisbane,9153
Caracas,Bristol,7380
Caracas,Brussels,7232
Caracas,Bucharest,5411
Caracas,Budapest,6063
Caracas,Buenos Aires,2827
Caracas,Cairo,4329
Caracas,Calcutta,2609
Caracas,Canton,5083
Caracas,Cape Town,5609
Caracas,Caracas,0
Caracas,Cayenne,1776
Caracas,Chihuahua,4558
Caracas,Chongqing,4582
Caracas,Copenhagen,6901
Caracas,Crdoba,2356
Caracas,Dakar,5432
Caracas,Darwin,6891
Caracas,Djibouti,2612
Caracas,Dublin,7188
Caracas,Durban,4361
Caracas,Edinburgh,7453
Caracas,Frankfurt,6954
Caracas,Georgetown,1082
Caracas,Glasgow,7388
Caracas,Guatemala City,2549
Caracas,Guayaquil,1640
Caracas,Hamburg,6939
Caracas,Hammerfest,7340
Caracas,Havana,2190
Caracas,Helsinki,6538
Caracas,Hobart,8419
Caracas,Hong Kong,5158
Caracas,Iquique,1154
Caracas,Irkutsk,5732
Caracas,Jakarta,4344
Caracas,Johannesburg,4437
Caracas,Kingston,1290
Caracas,Kinshasa,5773
Caracas,Kuala Lumpur,3841
Caracas,La Paz,675
Caracas,Leeds,7506
Caracas,Lima,1107
Caracas,Lisbon,6468
Caracas,Liverpool,7391
Caracas,London,7506
Caracas,Lyons,7078
Caracas,Madrid,7054
Caracas,Manchester,7447
Caracas,Manila,5803
Caracas,Marseilles,6970
Caracas,Mazatln,4380
Caracas,Mecca,3204
Caracas,Melbourne,8204
Caracas,Mexico City,3627
Caracas,Milan,6725
Caracas,Montevideo,2922
Caracas,Moscow,5656
Caracas,Munich,6685
Caracas,Nagasaki,6812
Caracas,Nagoya,7484
Caracas,Nairobi,3532
Caracas,Nanjing (Nanking),5787
Caracas,Naples,6177
Caracas,New Delhi,2260
Caracas,Newcastle-on-Tyne,7531
Caracas,Odessa,5294
Caracas,Osaka,7359
Caracas,Oslo,7197
Caracas,Panama City,1342
Caracas,Paramaribo,1431
Caracas,Paris,7321
Caracas,Perth,5492
Caracas,Plymouth,7205
Caracas,Port Moresby,8807
Caracas,Prague,6561
Caracas,Rangoon,3187
Caracas,Reykjavk,6974
Caracas,Rio de Janeiro,2902
Caracas,Rome,6361
Caracas,Salvador,3161
Caracas,Santiago,2578
Caracas,St. Petersburg,6282
Caracas,So Paulo,2648
Caracas,Shanghai,6015
Caracas,Singapore,4143
Caracas,Sofia,5557
Caracas,Stockholm,6783
Caracas,Sydney,8803
Caracas,Tananarive,2324
Caracas,Teheran,3220
Caracas,Tokyo,7743
Caracas,Tripoli,6045
Caracas,Venice,6493
Caracas,Veracruz,3253
Caracas,Vienna,6326
Caracas,Vladivostok,7190
Caracas,Warsaw,6229
Caracas,Wellington,10661
Caracas,Zrich,6844
Cayenne,Aberdeen,7302
Cayenne,Adelaide,9375
Cayenne,Algiers,6140
Cayenne,Amsterdam,6866
Cayenne,Ankara,4369
Cayenne,Asuncin,2363
Cayenne,Athens,4696
Cayenne,Auckland,12499
Cayenne,Bangkok,5368
Cayenne,Barcelona,6367
Cayenne,Beijing,7482
Cayenne,Belm,560
Cayenne,Belfast,6944
Cayenne,Belgrade,5426
Cayenne,Berlin,6402
Cayenne,Birmingham,7040
Cayenne,Bogot,2435
Cayenne,Bombay,2730
Cayenne,Bordeaux,6716
Cayenne,Bremen,6732
Cayenne,Brisbane,10918
Cayenne,Bristol,6938
Cayenne,Brussels,6782
Cayenne,Bucharest,5073
Cayenne,Budapest,5693
Cayenne,Buenos Aires,3378
Cayenne,Cairo,3607
Cayenne,Calcutta,4356
Cayenne,Canton,6858
Cayenne,Cape Town,4771
Cayenne,Caracas,1776
Cayenne,Cayenne,0
Cayenne,Chihuahua,6306
Cayenne,Chongqing,6322
Cayenne,Copenhagen,6678
Cayenne,Crdoba,3228
Cayenne,Dakar,3976
Cayenne,Darwin,8635
Cayenne,Djibouti,1236
Cayenne,Dublin,6837
Cayenne,Durban,3596
Cayenne,Edinburgh,7147
Cayenne,Frankfurt,6549
Cayenne,Georgetown,695
Cayenne,Glasgow,7089
Cayenne,Guatemala City,4316
Cayenne,Guayaquil,3050
Cayenne,Hamburg,6632
Cayenne,Hammerfest,7612
Cayenne,Havana,3869
Cayenne,Helsinki,6598
Cayenne,Hobart,10079
Cayenne,Hong Kong,6934
Cayenne,Iquique,2651
Cayenne,Irkutsk,7125
Cayenne,Jakarta,6012
Cayenne,Johannesburg,3491
Cayenne,Kingston,3020
Cayenne,Kinshasa,4103
Cayenne,Kuala Lumpur,5460
Cayenne,La Paz,2186
Cayenne,Leeds,7122
Cayenne,Lima,2874
Cayenne,Lisbon,5694
Cayenne,Liverpool,7014
Cayenne,London,7052
Cayenne,Lyons,6473
Cayenne,Madrid,6281
Cayenne,Manchester,7065
Cayenne,Manila,7557
Cayenne,Marseilles,6301
Cayenne,Mazatln,6153
Cayenne,Mecca,2318
Cayenne,Melbourne,9915
Cayenne,Mexico City,5403
Cayenne,Milan,6158
Cayenne,Montevideo,3364
Cayenne,Moscow,5819
Cayenne,Munich,6253
Cayenne,Nagasaki,8557
Cayenne,Nagoya,9209
Cayenne,Nairobi,1772
Cayenne,Nanjing (Nanking),7525
Cayenne,Naples,5516
Cayenne,New Delhi,3738
Cayenne,Newcastle-on-Tyne,7183
Cayenne,Odessa,5095
Cayenne,Osaka,9094
Cayenne,Oslo,7075
Cayenne,Panama City,3031
Cayenne,Paramaribo,345
Cayenne,Paris,6791
Cayenne,Perth,7231
Cayenne,Plymouth,6749
Cayenne,Port Moresby,10541
Cayenne,Prague,6215
Cayenne,Rangoon,4960
Cayenne,Reykjavk,7095
Cayenne,Rio de Janeiro,2234
Cayenne,Rome,5712
Cayenne,Salvador,1772
Cayenne,Santiago,3719
Cayenne,St. Petersburg,6405
Cayenne,So Paulo,2185
Cayenne,Shanghai,7763
Cayenne,Singapore,5716
Cayenne,Sofia,5095
Cayenne,Stockholm,6734
Cayenne,Sydney,10536
Cayenne,Tananarive,1644
Cayenne,Teheran,3443
Cayenne,Tokyo,9471
Cayenne,Tripoli,5116
Cayenne,Venice,5960
Cayenne,Veracruz,5030
Cayenne,Vienna,5934
Cayenne,Vladivostok,8840
Cayenne,Warsaw,6024
Cayenne,Wellington,12281
Cayenne,Zrich,6330
Chihuahua,Aberdeen,8115
Chihuahua,Adelaide,3085
Chihuahua,Algiers,9257
Chihuahua,Amsterdam,8307
Chihuahua,Ankara,6743
Chihuahua,Asuncin,4854
Chihuahua,Athens,7565
Chihuahua,Auckland,6310
Chihuahua,Bangkok,1778
Chihuahua,Barcelona,8999
Chihuahua,Beijing,1532
Chihuahua,Belm,6861
Chihuahua,Belfast,8140
Chihuahua,Belgrade,7558
Chihuahua,Berlin,7760
Chihuahua,Birmingham,8484
Chihuahua,Bogot,4337
Chihuahua,Bombay,3603
Chihuahua,Bordeaux,8996
Chihuahua,Bremen,8005
Chihuahua,Brisbane,4622
Chihuahua,Bristol,8488
Chihuahua,Brussels,8412
Chihuahua,Bucharest,7082
Chihuahua,Budapest,7521
Chihuahua,Buenos Aires,4589
Chihuahua,Cairo,7160
Chihuahua,Calcutta,1950
Chihuahua,Canton,842
Chihuahua,Cape Town,8168
Chihuahua,Caracas,4558
Chihuahua,Cayenne,6306
Chihuahua,Chihuahua,0
Chihuahua,Chongqing,122
Chihuahua,Copenhagen,7696
Chihuahua,Crdoba,4078
Chihuahua,Dakar,9178
Chihuahua,Darwin,3065
Chihuahua,Djibouti,6802
Chihuahua,Dublin,8161
Chihuahua,Durban,7247
Chihuahua,Edinburgh,8222
Chihuahua,Frankfurt,8137
Chihuahua,Georgetown,5628
Chihuahua,Glasgow,8166
Chihuahua,Guatemala City,2282
Chihuahua,Guayaquil,4085
Chihuahua,Hamburg,7909
Chihuahua,Hammerfest,6796
Chihuahua,Havana,2471
Chihuahua,Helsinki,6841
Chihuahua,Hobart,3960
Chihuahua,Hong Kong,1027
Chihuahua,Iquique,3729
Chihuahua,Irkutsk,2667
Chihuahua,Jakarta,2469
Chihuahua,Johannesburg,7578
Chihuahua,Kingston,3286
Chihuahua,Kinshasa,9916
Chihuahua,Kuala Lumpur,2784
Chihuahua,La Paz,4140
Chihuahua,Leeds,8435
Chihuahua,Lima,3542
Chihuahua,Lisbon,8619
Chihuahua,Liverpool,8346
Chihuahua,London,8598
Chihuahua,Lyons,8657
Chihuahua,Madrid,9015
Chihuahua,Manchester,8393
Chihuahua,Manila,2129
Chihuahua,Marseilles,8727
Chihuahua,Mazatln,584
Chihuahua,Mecca,6728
Chihuahua,Melbourne,3668
Chihuahua,Mexico City,1225
Chihuahua,Milan,8346
Chihuahua,Montevideo,4780
Chihuahua,Moscow,6150
Chihuahua,Munich,8029
Chihuahua,Nagasaki,2253
Chihuahua,Nagoya,2935
Chihuahua,Nairobi,7986
Chihuahua,Nanjing (Nanking),1233
Chihuahua,Naples,8191
Chihuahua,New Delhi,2867
Chihuahua,Newcastle-on-Tyne,8370
Chihuahua,Odessa,6742
Chihuahua,Osaka,2803
Chihuahua,Oslo,7644
Chihuahua,Panama City,3596
Chihuahua,Paramaribo,5969
Chihuahua,Paris,8648
Chihuahua,Perth,938
Chihuahua,Plymouth,8408
Chihuahua,Port Moresby,4805
Chihuahua,Prague,7764
Chihuahua,Rangoon,1702
Chihuahua,Reykjavk,6946
Chihuahua,Rio de Janeiro,6324
Chihuahua,Rome,8288
Chihuahua,Salvador,7233
Chihuahua,Santiago,3468
Chihuahua,St. Petersburg,6560
Chihuahua,So Paulo,5989
Chihuahua,Shanghai,1457
Chihuahua,Singapore,3044
Chihuahua,Sofia,7412
Chihuahua,Stockholm,7230
Chihuahua,Sydney,4246
Chihuahua,Tananarive,6078
Chihuahua,Teheran,5189
Chihuahua,Tokyo,3191
Chihuahua,Tripoli,8646
Chihuahua,Venice,8125
Chihuahua,Veracruz,1476
Chihuahua,Vienna,7723
Chihuahua,Vladivostok,2806
Chihuahua,Warsaw,7263
Chihuahua,Wellington,6211
Chihuahua,Zrich,8308
Chongqing,Aberdeen,8005
Chongqing,Adelaide,3058
Chongqing,Algiers,9170
Chongqing,Amsterdam,8202
Chongqing,Ankara,6667
Chongqing,Asuncin,4824
Chongqing,Athens,7488
Chongqing,Auckland,6270
Chongqing,Bangkok,1885
Chongqing,Barcelona,8906
Chongqing,Beijing,1441
Chongqing,Belm,6878
Chongqing,Belfast,8033
Chongqing,Belgrade,7469
Chongqing,Berlin,7658
Chongqing,Birmingham,8379
Chongqing,Bogot,4390
Chongqing,Bombay,3609
Chongqing,Bordeaux,8898
Chongqing,Bremen,7901
Chongqing,Brisbane,4617
Chongqing,Bristol,8384
Chongqing,Brussels,8309
Chongqing,Bucharest,6995
Chongqing,Budapest,7427
Chongqing,Buenos Aires,4532
Chongqing,Cairo,7101
Chongqing,Calcutta,1972
Chongqing,Canton,931
Chongqing,Cape Town,8095
Chongqing,Caracas,4582
Chongqing,Cayenne,6322
Chongqing,Chihuahua,122
Chongqing,Chongqing,0
Chongqing,Copenhagen,7590
Chongqing,Crdoba,4032
Chongqing,Dakar,9137
Chongqing,Darwin,3142
Chongqing,Djibouti,6792
Chongqing,Dublin,8056
Chongqing,Durban,7188
Chongqing,Edinburgh,8114
Chongqing,Frankfurt,8036
Chongqing,Georgetown,5648
Chongqing,Glasgow,8058
Chongqing,Guatemala City,2350
Chongqing,Guayaquil,4154
Chongqing,Hamburg,7805
Chongqing,Hammerfest,6678
Chongqing,Havana,2472
Chongqing,Helsinki,6732
Chongqing,Hobart,3906
Chongqing,Hong Kong,1120
Chongqing,Iquique,3729
Chongqing,Irkutsk,2545
Chongqing,Jakarta,2590
Chongqing,Johannesburg,7525
Chongqing,Kingston,3304
Chongqing,Kinshasa,9892
Chongqing,Kuala Lumpur,2900
Chongqing,La Paz,4148
Chongqing,Leeds,8328
Chongqing,Lima,3581
Chongqing,Lisbon,8533
Chongqing,Liverpool,8240
Chongqing,London,8493
Chongqing,Lyons,8560
Chongqing,Madrid,8923
Chongqing,Manchester,8287
Chongqing,Manila,2226
Chongqing,Marseilles,8633
Chongqing,Mazatln,705
Chongqing,Mecca,6693
Chongqing,Melbourne,3630
Chongqing,Mexico City,1317
Chongqing,Milan,8251
Chongqing,Montevideo,4723
Chongqing,Moscow,6048
Chongqing,Munich,7931
Chongqing,Nagasaki,2235
Chongqing,Nagoya,2902
Chongqing,Nairobi,7989
Chongqing,Nanjing (Nanking),1204
Chongqing,Naples,8105
Chongqing,New Delhi,2839
Chongqing,Newcastle-on-Tyne,8262
Chongqing,Odessa,6653
Chongqing,Osaka,2777
Chongqing,Oslo,7533
Chongqing,Panama City,3649
Chongqing,Paramaribo,5987
Chongqing,Paris,8547
Chongqing,Perth,909
Chongqing,Plymouth,8306
Chongqing,Port Moresby,4858
Chongqing,Prague,7665
Chongqing,Rangoon,1785
Chongqing,Reykjavk,6833
Chongqing,Rio de Janeiro,6289
Chongqing,Rome,8200
Chongqing,Salvador,7215
Chongqing,Santiago,3417
Chongqing,St. Petersburg,6452
Chongqing,So Paulo,5954
Chongqing,Shanghai,1445
Chongqing,Singapore,3162
Chongqing,Sofia,7327
Chongqing,Stockholm,7122
Chongqing,Sydney,4220
Chongqing,Tananarive,6056
Chongqing,Teheran,5127
Chongqing,Tokyo,3161
Chongqing,Tripoli,8571
Chongqing,Venice,8032
Chongqing,Veracruz,1548
Chongqing,Vienna,7627
Chongqing,Vladivostok,2737
Chongqing,Warsaw,7163
Chongqing,Wellington,6159
Chongqing,Zrich,8210
Copenhagen,Aberdeen,639
Copenhagen,Adelaide,8778
Copenhagen,Algiers,2217
Copenhagen,Amsterdam,622
Copenhagen,Ankara,2309
Copenhagen,Asuncin,4951
Copenhagen,Athens,2149
Copenhagen,Auckland,9653
Copenhagen,Bangkok,8652
Copenhagen,Barcelona,1719
Copenhagen,Beijing,7253
Copenhagen,Belm,6832
Copenhagen,Belfast,448
Copenhagen,Belgrade,1335
Copenhagen,Berlin,349
Copenhagen,Birmingham,788
Copenhagen,Bogot,7868
Copenhagen,Bombay,6408
Copenhagen,Bordeaux,1482
Copenhagen,Bremen,326
Copenhagen,Brisbane,10117
Copenhagen,Bristol,804
Copenhagen,Brussels,767
Copenhagen,Bucharest,1605
Copenhagen,Budapest,1027
Copenhagen,Buenos Aires,4196
Copenhagen,Cairo,3173
Copenhagen,Calcutta,7099
Copenhagen,Canton,8507
Copenhagen,Cape Town,2471
Copenhagen,Caracas,6901
Copenhagen,Cayenne,6678
Copenhagen,Chihuahua,7696
Copenhagen,Chongqing,7590
Copenhagen,Copenhagen,0
Copenhagen,Crdoba,4814
Copenhagen,Dakar,4578
Copenhagen,Darwin,10561
Copenhagen,Djibouti,5592
Copenhagen,Dublin,470
Copenhagen,Durban,3218
Copenhagen,Edinburgh,582
Copenhagen,Frankfurt,584
Copenhagen,Georgetown,6775
Copenhagen,Glasgow,516
Copenhagen,Guatemala City,7939
Copenhagen,Guayaquil,8398
Copenhagen,Hamburg,268
Copenhagen,Hammerfest,1750
Copenhagen,Havana,6591
Copenhagen,Helsinki,912
Copenhagen,Hobart,8324
Copenhagen,Hong Kong,8700
Copenhagen,Iquique,6200
Copenhagen,Irkutsk,5582
Copenhagen,Jakarta,9704
Copenhagen,Johannesburg,3506
Copenhagen,Kingston,6783
Copenhagen,Kinshasa,5701
Copenhagen,Kuala Lumpur,9601
Copenhagen,La Paz,6400
Copenhagen,Leeds,745
Copenhagen,Lima,7336
Copenhagen,Lisbon,1894
Copenhagen,Liverpool,650
Copenhagen,London,905
Copenhagen,Lyons,1236
Copenhagen,Madrid,1806
Copenhagen,Manchester,699
Copenhagen,Manila,9804
Copenhagen,Marseilles,1450
Copenhagen,Mazatln,8148
Copenhagen,Mecca,4410
Copenhagen,Melbourne,8739
Copenhagen,Mexico City,8091
Copenhagen,Milan,1149
Copenhagen,Montevideo,4052
Copenhagen,Moscow,1570
Copenhagen,Munich,736
Copenhagen,Nagasaki,8575
Copenhagen,Nagoya,8587
Copenhagen,Nairobi,6405
Copenhagen,Nanjing (Nanking),8026
Copenhagen,Naples,1662
Copenhagen,New Delhi,5877
Copenhagen,Newcastle-on-Tyne,704
Copenhagen,Odessa,1620
Copenhagen,Osaka,8666
Copenhagen,Oslo,477
Copenhagen,Panama City,7781
Copenhagen,Paramaribo,6724
Copenhagen,Paris,1034
Copenhagen,Perth,7928
Copenhagen,Plymouth,777
Copenhagen,Port Moresby,11730
Copenhagen,Prague,559
Copenhagen,Rangoon,8106
Copenhagen,Reykjavk,1123
Copenhagen,Rio de Janeiro,4444
Copenhagen,Rome,1541
Copenhagen,Salvador,5265
Copenhagen,Santiago,5045
Copenhagen,St. Petersburg,1157
Copenhagen,So Paulo,4524
Copenhagen,Shanghai,8283
Copenhagen,Singapore,9979
Copenhagen,Sofia,1644
Copenhagen,Stockholm,550
Copenhagen,Sydney,9325
Copenhagen,Tananarive,5046
Copenhagen,Teheran,3696
Copenhagen,Tokyo,8740
Copenhagen,Tripoli,2539
Copenhagen,Venice,1127
Copenhagen,Veracruz,7880
Copenhagen,Vienna,849
Copenhagen,Vladivostok,7680
Copenhagen,Warsaw,674
Copenhagen,Wellington,9144
Copenhagen,Zrich,952
Crdoba,Aberdeen,5426
Crdoba,Adelaide,6778
Crdoba,Algiers,5575
Crdoba,Amsterdam,5282
Crdoba,Ankara,2985
Crdoba,Asuncin,945
Crdoba,Athens,3765
Crdoba,Auckland,9560
Crdoba,Bangkok,4189
Crdoba,Barcelona,5483
Crdoba,Beijing,4747
Crdoba,Belm,3727
Crdoba,Belfast,5227
Crdoba,Belgrade,4056
Crdoba,Berlin,4692
Crdoba,Birmingham,5484
Crdoba,Bogot,3176
Crdoba,Bombay,1603
Crdoba,Bordeaux,5639
Crdoba,Bremen,5027
Crdoba,Brisbane,8450
Crdoba,Bristol,5431
Crdoba,Brussels,5300
Crdoba,Bucharest,3551
Crdoba,Budapest,4160
Crdoba,Buenos Aires,646
Crdoba,Cairo,3134
Crdoba,Calcutta,2586
Crdoba,Canton,4871
Crdoba,Cape Town,4278
Crdoba,Caracas,2356
Crdoba,Cayenne,3228
Crdoba,Chihuahua,4078
Crdoba,Chongqing,4032
Crdoba,Copenhagen,4814
Crdoba,Crdoba,0
Crdoba,Dakar,5106
Crdoba,Darwin,7072
Crdoba,Djibouti,3082
Crdoba,Dublin,5178
Crdoba,Durban,3212
Crdoba,Edinburgh,5393
Crdoba,Frankfurt,5005
Crdoba,Georgetown,2829
Crdoba,Glasgow,5327
Crdoba,Guatemala City,3263
Crdoba,Guayaquil,3628
Crdoba,Hamburg,4912
Crdoba,Hammerfest,5008
Crdoba,Havana,1968
Crdoba,Helsinki,4300
Crdoba,Hobart,7198
Crdoba,Hong Kong,5025
Crdoba,Iquique,1407
Crdoba,Irkutsk,3985
Crdoba,Jakarta,5214
Crdoba,Johannesburg,3513
Crdoba,Kingston,1969
Crdoba,Kinshasa,5925
Crdoba,Kuala Lumpur,4954
Crdoba,La Paz,1720
Crdoba,Leeds,5501
Crdoba,Lima,2530
Crdoba,Lisbon,4937
Crdoba,Liverpool,5388
Crdoba,London,5559
Crdoba,Lyons,5300
Crdoba,Madrid,5458
Crdoba,Manchester,5445
Crdoba,Manila,6018
Crdoba,Marseilles,5267
Crdoba,Mazatln,4239
Crdoba,Mecca,2688
Crdoba,Melbourne,7189
Crdoba,Mexico City,3800
Crdoba,Milan,4942
Crdoba,Montevideo,829
Crdoba,Moscow,3405
Crdoba,Munich,4780
Crdoba,Nagasaki,6080
Crdoba,Nagoya,6581
Crdoba,Nairobi,4419
Crdoba,Nanjing (Nanking),5088
Crdoba,Naples,4552
Crdoba,New Delhi,1296
Crdoba,Newcastle-on-Tyne,5498
Crdoba,Odessa,3321
Crdoba,Osaka,6521
Crdoba,Oslo,5030
Crdoba,Panama City,2975
Crdoba,Paramaribo,3020
Crdoba,Paris,5452
Crdoba,Perth,4831
Crdoba,Plymouth,5280
Crdoba,Port Moresby,8880
Crdoba,Prague,4592
Crdoba,Rangoon,3616
Crdoba,Reykjavk,4696
Crdoba,Rio de Janeiro,2288
Crdoba,Rome,4703
Crdoba,Salvador,3364
Crdoba,Santiago,636
Crdoba,St. Petersburg,4025
Crdoba,So Paulo,1965
Crdoba,Shanghai,5374
Crdoba,Singapore,5328
Crdoba,Sofia,3802
Crdoba,Stockholm,4592
Crdoba,Sydney,7873
Crdoba,Tananarive,2203
Crdoba,Teheran,1261
Crdoba,Tokyo,6839
Crdoba,Tripoli,4766
Crdoba,Venice,4700
Crdoba,Veracruz,3476
Crdoba,Vienna,4417
Crdoba,Vladivostok,5990
Crdoba,Warsaw,4174
Crdoba,Wellington,9254
Crdoba,Zrich,5000
Dakar,Aberdeen,4984
Dakar,Adelaide,11754
Dakar,Algiers,2837
Dakar,Amsterdam,4355
Dakar,Ankara,3168
Dakar,Asuncin,4346
Dakar,Athens,2648
Dakar,Auckland,13867
Dakar,Bangkok,8904
Dakar,Barcelona,3290
Dakar,Beijing,9740
Dakar,Belm,3706
Dakar,Belfast,4559
Dakar,Belgrade,3361
Dakar,Berlin,4229
Dakar,Birmingham,4434
Dakar,Bogot,6323
Dakar,Bombay,5878
Dakar,Bordeaux,3711
Dakar,Bremen,4415
Dakar,Brisbane,13421
Dakar,Bristol,4313
Dakar,Brussels,4185
Dakar,Bucharest,3437
Dakar,Budapest,3664
Dakar,Buenos Aires,4658
Dakar,Cairo,2262
Dakar,Calcutta,7477
Dakar,Canton,9948
Dakar,Cape Town,2131
Dakar,Caracas,5432
Dakar,Cayenne,3976
Dakar,Chihuahua,9178
Dakar,Chongqing,9137
Dakar,Copenhagen,4578
Dakar,Crdoba,5106
Dakar,Dakar,0
Dakar,Darwin,12085
Dakar,Djibouti,2840
Dakar,Dublin,4424
Dakar,Durban,2163
Dakar,Edinburgh,4735
Dakar,Frankfurt,4114
Dakar,Georgetown,4548
Dakar,Glasgow,4707
Dakar,Guatemala City,7827
Dakar,Guayaquil,6966
Dakar,Hamburg,4373
Dakar,Hammerfest,6238
Dakar,Havana,6849
Dakar,Helsinki,5120
Dakar,Hobart,11881
Dakar,Hong Kong,10088
Dakar,Iquique,5685
Dakar,Irkutsk,8538
Dakar,Jakarta,9751
Dakar,Johannesburg,1742
Dakar,Kingston,6314
Dakar,Kinshasa,1159
Dakar,Kuala Lumpur,9272
Dakar,La Paz,5452
Dakar,Leeds,4562
Dakar,Lima,6474
Dakar,Lisbon,2769
Dakar,Liverpool,4498
Dakar,London,4371
Dakar,Lyons,3655
Dakar,Madrid,3175
Dakar,Manchester,4525
Dakar,Manila,10993
Dakar,Marseilles,3403
Dakar,Mazatln,9281
Dakar,Mecca,2465
Dakar,Melbourne,12046
Dakar,Mexico City,8707
Dakar,Milan,3517
Dakar,Montevideo,4481
Dakar,Moscow,4879
Dakar,Munich,3863
Dakar,Nagasaki,11137
Dakar,Nagoya,11548
Dakar,Nairobi,2573
Dakar,Nanjing (Nanking),10178
Dakar,Naples,2918
Dakar,New Delhi,6325
Dakar,Newcastle-on-Tyne,4676
Dakar,Odessa,3751
Dakar,Osaka,11522
Dakar,Oslo,5054
Dakar,Panama City,6773
Dakar,Paramaribo,4258
Dakar,Paris,4034
Dakar,Perth,9931
Dakar,Plymouth,4150
Dakar,Port Moresby,13958
Dakar,Prague,4023
Dakar,Rangoon,8382
Dakar,Reykjavk,5569
Dakar,Rio de Janeiro,2867
Dakar,Rome,3056
Dakar,Salvador,2278
Dakar,Santiago,5731
Dakar,St. Petersburg,5131
Dakar,So Paulo,3204
Dakar,Shanghai,10467
Dakar,Singapore,9574
Dakar,Sofia,3164
Dakar,Stockholm,4978
Dakar,Sydney,12740
Dakar,Tananarive,3233
Dakar,Teheran,4130
Dakar,Tokyo,11791
Dakar,Tripoli,2063
Dakar,Venice,3464
Dakar,Veracruz,8339
Dakar,Vienna,3753
Dakar,Vladivostok,10811
Dakar,Warsaw,4209
Dakar,Wellington,13405
Dakar,Zrich,3741
Darwin,Aberdeen,10881
Darwin,Adelaide,2600
Darwin,Algiers,12297
Darwin,Amsterdam,11183
Darwin,Ankara,9809
Darwin,Asuncin,7747
Darwin,Athens,10631
Darwin,Auckland,5138
Darwin,Bangkok,3275
Darwin,Barcelona,12004
Darwin,Beijing,3340
Darwin,Belm,9132
Darwin,Belfast,10987
Darwin,Belgrade,10590
Darwin,Berlin,10680
Darwin,Birmingham,11342
Darwin,Bogot,6253
Darwin,Bombay,6232
Darwin,Bordeaux,11953
Darwin,Bremen,10884
Darwin,Brisbane,2943
Darwin,Bristol,11366
Darwin,Brussels,11313
Darwin,Bucharest,10126
Darwin,Budapest,10525
Darwin,Buenos Aires,7624
Darwin,Cairo,10195
Darwin,Calcutta,4608
Darwin,Canton,2228
Darwin,Cape Town,11234
Darwin,Caracas,6891
Darwin,Cayenne,8635
Darwin,Chihuahua,3065
Darwin,Chongqing,3142
Darwin,Copenhagen,10561
Darwin,Crdoba,7072
Darwin,Dakar,12085
Darwin,Darwin,0
Darwin,Djibouti,9444
Darwin,Dublin,11031
Darwin,Durban,10278
Darwin,Edinburgh,11033
Darwin,Frankfurt,11058
Darwin,Georgetown,7944
Darwin,Glasgow,10985
Darwin,Guatemala City,4350
Darwin,Guayaquil,5722
Darwin,Hamburg,10798
Darwin,Hammerfest,9345
Darwin,Havana,5236
Darwin,Helsinki,9662
Darwin,Hobart,3728
Darwin,Hong Kong,2058
Darwin,Iquique,6414
Darwin,Irkutsk,5032
Darwin,Jakarta,2722
Darwin,Johannesburg,10584
Darwin,Kingston,5815
Darwin,Kinshasa,12640
Darwin,Kuala Lumpur,3335
Darwin,La Paz,6702
Darwin,Leeds,11270
Darwin,Lima,5785
Darwin,Lisbon,11666
Darwin,Liverpool,11196
Darwin,London,11463
Darwin,Lyons,11626
Darwin,Madrid,12030
Darwin,Manchester,11237
Darwin,Manila,1099
Darwin,Marseilles,11723
Darwin,Mazatln,2832
Darwin,Mecca,9622
Darwin,Melbourne,3131
Darwin,Mexico City,3381
Darwin,Milan,11337
Darwin,Montevideo,7818
Darwin,Moscow,9082
Darwin,Munich,10989
Darwin,Nagasaki,2248
Darwin,Nagoya,2674
Darwin,Nairobi,10408
Darwin,Nanjing (Nanking),2539
Darwin,Naples,11236
